event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_000900,US_090,SSN_US_090_02,view,4,,48006,2026-04-14T13:04:02Z,product_detail,LAPTOP
EVT_000901,US_091,SSN_US_091_01,search,,laptop AI ryzen,,2026-04-10T00:25:00Z,products_list,LAPTOP
EVT_000902,US_091,SSN_US_091_01,checkout_start,,,5290,2026-04-10T00:28:07Z,checkout,LAPTOP
EVT_000903,US_091,SSN_US_091_01,paginate,,,2086,2026-04-10T00:30:19Z,products_list,LAPTOP
EVT_000904,US_091,SSN_US_091_01,view,7,,38915,2026-04-10T00:31:14Z,product_detail,LAPTOP
EVT_000905,US_091,SSN_US_091_01,purchase,12,,14369,2026-04-10T00:32:38Z,checkout_success,LAPTOP
EVT_000906,US_091,SSN_US_091_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-10T00:34:53Z,products_list,LAPTOP
EVT_000907,US_091,SSN_US_091_01,sort,,sort: price_asc,,2026-04-10T00:38:23Z,products_list,LAPTOP
EVT_000908,US_091,SSN_US_091_01,chat,7,Máy có nóng khi chạy lâu không?,,2026-04-10T00:39:56Z,chat_widget,LAPTOP
EVT_000909,US_091,SSN_US_091_01,remove_from_cart,13,,4018,2026-04-10T00:43:35Z,cart,LAPTOP
EVT_000910,US_091,SSN_US_091_01,add_to_cart,2,,6119,2026-04-10T00:45:18Z,cart,LAPTOP
EVT_000911,US_092,SSN_US_092_01,remove_from_cart,14,,4151,2026-04-18T05:43:00Z,cart,LAPTOP
EVT_000912,US_092,SSN_US_092_02,chat,8,Pin dùng văn phòng được bao lâu?,,2026-04-18T05:46:02Z,chat_widget,LAPTOP
EVT_000913,US_092,SSN_US_092_03,paginate,,,2040,2026-04-18T05:48:54Z,products_list,LAPTOP
EVT_000914,US_092,SSN_US_092_01,filter,,filter: purpose=gaming,,2026-04-18T05:50:05Z,products_list,LAPTOP
EVT_000915,US_092,SSN_US_092_02,sort,,sort: price_asc,,2026-04-18T05:53:03Z,products_list,LAPTOP
EVT_000916,US_092,SSN_US_092_03,view,7,,69712,2026-04-18T05:56:16Z,product_detail,LAPTOP
EVT_000917,US_092,SSN_US_092_01,add_to_cart,2,,5178,2026-04-18T05:58:02Z,cart,LAPTOP
EVT_000918,US_092,SSN_US_092_02,checkout_start,,,9851,2026-04-18T06:00:45Z,checkout,LAPTOP
EVT_000919,US_092,SSN_US_092_03,search,,laptop văn phòng dưới 15tr,,2026-04-18T06:03:24Z,products_list,LAPTOP
EVT_000920,US_092,SSN_US_092_01,purchase,9,,10853,2026-04-18T06:05:50Z,checkout_success,LAPTOP
EVT_000921,US_093,SSN_US_093_01,sort,,sort: newest,,2026-04-12T22:57:00Z,products_list,LAPTOP
EVT_000922,US_093,SSN_US_093_01,search,,laptop 14 inch nhẹ,,2026-04-12T22:59:55Z,products_list,LAPTOP
EVT_000923,US_093,SSN_US_093_01,paginate,,,2436,2026-04-12T23:02:50Z,products_list,LAPTOP
EVT_000924,US_093,SSN_US_093_01,add_to_cart,6,,8022,2026-04-12T23:06:12Z,cart,LAPTOP
EVT_000925,US_093,SSN_US_093_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-12T23:08:12Z,products_list,LAPTOP
EVT_000926,US_093,SSN_US_093_01,checkout_start,,,3615,2026-04-12T23:08:24Z,checkout,LAPTOP
EVT_000927,US_093,SSN_US_093_01,remove_from_cart,4,,4983,2026-04-12T23:09:40Z,cart,LAPTOP
EVT_000928,US_093,SSN_US_093_01,chat,9,Con này có nâng cấp RAM/SSD được không?,,2026-04-12T23:13:01Z,chat_widget,LAPTOP
EVT_000929,US_093,SSN_US_093_01,view,12,,55698,2026-04-12T23:15:39Z,product_detail,LAPTOP
EVT_000930,US_093,SSN_US_093_01,purchase,8,,10129,2026-04-12T23:16:45Z,checkout_success,LAPTOP
EVT_000931,US_094,SSN_US_094_01,view,14,,65851,2026-04-19T22:32:00Z,product_detail,LAPTOP
EVT_000932,US_094,SSN_US_094_02,paginate,,,2226,2026-04-19T22:32:46Z,products_list,LAPTOP
EVT_000933,US_094,SSN_US_094_01,purchase,6,,11460,2026-04-19T22:34:15Z,checkout_success,LAPTOP
EVT_000934,US_094,SSN_US_094_02,remove_from_cart,4,,5068,2026-04-19T22:37:45Z,cart,LAPTOP
EVT_000935,US_094,SSN_US_094_01,chat,6,Màn hình có đẹp để làm thiết kế không?,,2026-04-19T22:39:58Z,chat_widget,LAPTOP
EVT_000936,US_094,SSN_US_094_02,checkout_start,,,9178,2026-04-19T22:40:32Z,checkout,LAPTOP
EVT_000937,US_094,SSN_US_094_01,sort,,sort: newest,,2026-04-19T22:43:46Z,products_list,LAPTOP
EVT_000938,US_094,SSN_US_094_02,search,,laptop gaming rtx,,2026-04-19T22:45:51Z,products_list,LAPTOP
EVT_000939,US_094,SSN_US_094_01,add_to_cart,5,,1866,2026-04-19T22:46:18Z,cart,LAPTOP
EVT_000940,US_094,SSN_US_094_02,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-19T22:49:55Z,products_list,LAPTOP
EVT_000941,US_095,SSN_US_095_01,remove_from_cart,13,,4118,2026-04-11T20:06:00Z,cart,LAPTOP
EVT_000942,US_095,SSN_US_095_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-11T20:08:51Z,products_list,LAPTOP
EVT_000943,US_095,SSN_US_095_01,add_to_cart,11,,6884,2026-04-11T20:09:48Z,cart,LAPTOP
EVT_000944,US_095,SSN_US_095_01,purchase,7,,4478,2026-04-11T20:11:48Z,checkout_success,LAPTOP
EVT_000945,US_095,SSN_US_095_01,checkout_start,,,5232,2026-04-11T20:15:06Z,checkout,LAPTOP
EVT_000946,US_095,SSN_US_095_01,view,10,,46151,2026-04-11T20:17:11Z,product_detail,LAPTOP
EVT_000947,US_095,SSN_US_095_01,paginate,,,818,2026-04-11T20:19:00Z,products_list,LAPTOP
EVT_000948,US_095,SSN_US_095_01,chat,4,Pin dùng văn phòng được bao lâu?,,2026-04-11T20:22:10Z,chat_widget,LAPTOP
EVT_000949,US_095,SSN_US_095_01,sort,,sort: newest,,2026-04-11T20:23:31Z,products_list,LAPTOP
EVT_000950,US_095,SSN_US_095_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-11T20:27:08Z,products_list,LAPTOP
EVT_000951,US_096,SSN_US_096_01,remove_from_cart,10,,4015,2026-04-18T05:23:00Z,cart,LAPTOP
EVT_000952,US_096,SSN_US_096_01,view,2,,40801,2026-04-18T05:25:40Z,product_detail,LAPTOP
EVT_000953,US_096,SSN_US_096_01,paginate,,,2675,2026-04-18T05:27:20Z,products_list,LAPTOP
EVT_000954,US_096,SSN_US_096_01,chat,3,Máy có nóng khi chạy lâu không?,,2026-04-18T05:30:08Z,chat_widget,LAPTOP
EVT_000955,US_096,SSN_US_096_01,purchase,10,,5388,2026-04-18T05:32:55Z,checkout_success,LAPTOP
EVT_000956,US_096,SSN_US_096_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-18T05:35:57Z,products_list,LAPTOP
EVT_000957,US_096,SSN_US_096_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-18T05:37:27Z,products_list,LAPTOP
EVT_000958,US_096,SSN_US_096_01,checkout_start,,,7003,2026-04-18T05:38:38Z,checkout,LAPTOP
EVT_000959,US_096,SSN_US_096_01,sort,,sort: price_asc,,2026-04-18T05:39:17Z,products_list,LAPTOP
EVT_000960,US_096,SSN_US_096_01,add_to_cart,12,,2658,2026-04-18T05:41:02Z,cart,LAPTOP
EVT_000961,US_097,SSN_US_097_01,add_to_cart,8,,3866,2026-04-14T19:08:00Z,cart,LAPTOP
EVT_000962,US_097,SSN_US_097_02,search,,laptop mỏng nhẹ pin trâu,,2026-04-14T19:08:45Z,products_list,LAPTOP
EVT_000963,US_097,SSN_US_097_01,filter,,filter: purpose=gaming,,2026-04-14T19:10:15Z,products_list,LAPTOP
EVT_000964,US_097,SSN_US_097_02,checkout_start,,,2878,2026-04-14T19:13:03Z,checkout,LAPTOP
EVT_000965,US_097,SSN_US_097_01,paginate,,,2270,2026-04-14T19:16:54Z,products_list,LAPTOP
EVT_000966,US_097,SSN_US_097_02,sort,,sort: price_desc,,2026-04-14T19:17:06Z,products_list,LAPTOP
EVT_000967,US_097,SSN_US_097_01,view,4,,71425,2026-04-14T19:17:50Z,product_detail,LAPTOP
EVT_000968,US_097,SSN_US_097_02,purchase,9,,12281,2026-04-14T19:19:38Z,checkout_success,LAPTOP
EVT_000969,US_097,SSN_US_097_01,remove_from_cart,8,,4151,2026-04-14T19:22:35Z,cart,LAPTOP
EVT_000970,US_097,SSN_US_097_02,chat,8,Màn hình có đẹp để làm thiết kế không?,,2026-04-14T19:25:40Z,chat_widget,LAPTOP
EVT_000971,US_098,SSN_US_098_01,add_to_cart,3,,7895,2026-04-16T05:05:00Z,cart,LAPTOP
EVT_000972,US_098,SSN_US_098_02,checkout_start,,,11267,2026-04-16T05:07:07Z,checkout,LAPTOP
EVT_000973,US_098,SSN_US_098_01,paginate,,,2828,2026-04-16T05:10:27Z,products_list,LAPTOP
EVT_000974,US_098,SSN_US_098_02,view,9,,25419,2026-04-16T05:12:57Z,product_detail,LAPTOP
EVT_000975,US_098,SSN_US_098_01,remove_from_cart,2,,2994,2026-04-16T05:15:33Z,cart,LAPTOP
EVT_000976,US_098,SSN_US_098_02,purchase,9,,10010,2026-04-16T05:19:01Z,checkout_success,LAPTOP
EVT_000977,US_098,SSN_US_098_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-16T05:21:29Z,products_list,LAPTOP
EVT_000978,US_098,SSN_US_098_02,sort,,sort: newest,,2026-04-16T05:24:53Z,products_list,LAPTOP
EVT_000979,US_098,SSN_US_098_01,search,,laptop AI ryzen,,2026-04-16T05:26:55Z,products_list,LAPTOP
EVT_000980,US_098,SSN_US_098_02,chat,7,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-16T05:28:00Z,chat_widget,LAPTOP
EVT_000981,US_099,SSN_US_099_01,view,13,,66340,2026-04-08T09:55:00Z,product_detail,LAPTOP
EVT_000982,US_099,SSN_US_099_02,remove_from_cart,12,,3672,2026-04-08T09:57:40Z,cart,LAPTOP
EVT_000983,US_099,SSN_US_099_03,purchase,12,,13998,2026-04-08T10:01:30Z,checkout_success,LAPTOP
EVT_000984,US_099,SSN_US_099_01,add_to_cart,7,,2859,2026-04-08T10:04:21Z,cart,LAPTOP
EVT_000985,US_099,SSN_US_099_02,sort,,sort: price_asc,,2026-04-08T10:07:08Z,products_list,LAPTOP
EVT_000986,US_099,SSN_US_099_03,chat,4,Pin dùng văn phòng được bao lâu?,,2026-04-08T10:10:38Z,chat_widget,LAPTOP
EVT_000987,US_099,SSN_US_099_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-08T10:14:14Z,products_list,LAPTOP
EVT_000988,US_099,SSN_US_099_02,paginate,,,2236,2026-04-08T10:16:49Z,products_list,LAPTOP
EVT_000989,US_099,SSN_US_099_03,checkout_start,,,6605,2026-04-08T10:19:15Z,checkout,LAPTOP
EVT_000990,US_099,SSN_US_099_01,search,,laptop AI ryzen,,2026-04-08T10:21:57Z,products_list,LAPTOP
EVT_000991,US_100,SSN_US_100_01,remove_from_cart,12,,1887,2026-04-10T09:36:00Z,cart,LAPTOP
EVT_000992,US_100,SSN_US_100_02,chat,3,Máy có nóng khi chạy lâu không?,,2026-04-10T09:37:13Z,chat_widget,LAPTOP
EVT_000993,US_100,SSN_US_100_01,add_to_cart,4,,7737,2026-04-10T09:40:55Z,cart,LAPTOP
EVT_000994,US_100,SSN_US_100_02,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-10T09:44:40Z,products_list,LAPTOP
EVT_000995,US_100,SSN_US_100_01,search,,laptop văn phòng dưới 15tr,,2026-04-10T09:46:30Z,products_list,LAPTOP
EVT_000996,US_100,SSN_US_100_02,sort,,sort: newest,,2026-04-10T09:47:16Z,products_list,LAPTOP
EVT_000997,US_100,SSN_US_100_01,checkout_start,,,6402,2026-04-10T09:50:07Z,checkout,LAPTOP
EVT_000998,US_100,SSN_US_100_02,view,7,,42587,2026-04-10T09:52:57Z,product_detail,LAPTOP
EVT_000999,US_100,SSN_US_100_01,purchase,2,,14381,2026-04-10T09:55:02Z,checkout_success,LAPTOP
EVT_001000,US_100,SSN_US_100_02,paginate,,,1181,2026-04-10T09:58:35Z,products_list,LAPTOP
