event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type,time_since_prev_s,session_event_index,device,referrer,preferred_brand,preferred_budget,preferred_purpose,cart_size
EVT_000151,US_004,SSN_US_004_02,view,1,,21028,2026-04-21T19:20:44Z,product_detail,LAPTOP,177,3,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000152,US_004,SSN_US_004_02,add_to_wishlist,1,,1101,2026-04-21T19:23:50Z,wishlist,LAPTOP,186,4,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000153,US_004,SSN_US_004_02,search,,laptop mỏng nhẹ lenovo dưới 10tr,,2026-04-21T19:24:01Z,products_list,LAPTOP,11,5,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000154,US_004,SSN_US_004_02,view,1,,47846,2026-04-21T19:27:59Z,product_detail,LAPTOP,238,6,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000155,US_004,SSN_US_004_02,add_to_wishlist,1,,1448,2026-04-21T19:31:21Z,wishlist,LAPTOP,202,7,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000156,US_004,SSN_US_004_02,search,,laptop mỏng nhẹ lenovo dưới 10tr,,2026-04-21T19:35:11Z,products_list,LAPTOP,230,8,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000157,US_004,SSN_US_004_02,view,13,,63636,2026-04-21T19:38:38Z,product_detail,LAPTOP,207,9,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000158,US_004,SSN_US_004_02,add_to_wishlist,13,,1386,2026-04-21T19:42:34Z,wishlist,LAPTOP,236,10,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000159,US_004,SSN_US_004_02,search,,laptop lenovo 10-15tr,,2026-04-21T19:43:11Z,products_list,LAPTOP,37,11,desktop,direct,Lenovo,dưới 10tr,mỏng nhẹ,0
EVT_000160,US_005,SSN_US_005_01,search,,laptop ryzen 5 15-20tr,,2026-04-15T21:33:00Z,products_list,LAPTOP,0,1,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000161,US_005,SSN_US_005_01,filter,,filter: brand=dell,,2026-04-15T21:33:21Z,products_list,LAPTOP,21,2,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000162,US_005,SSN_US_005_01,view,9,,47223,2026-04-15T21:34:45Z,product_detail,LAPTOP,84,3,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000163,US_005,SSN_US_005_01,add_to_wishlist,9,,2437,2026-04-15T21:35:58Z,wishlist,LAPTOP,73,4,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000164,US_005,SSN_US_005_01,search,,laptop rtx 2050 20-25tr,,2026-04-15T21:36:06Z,products_list,LAPTOP,8,5,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000165,US_005,SSN_US_005_01,view,1,,73041,2026-04-15T21:37:01Z,product_detail,LAPTOP,55,6,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000166,US_005,SSN_US_005_01,add_to_wishlist,1,,1905,2026-04-15T21:38:21Z,wishlist,LAPTOP,80,7,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000167,US_005,SSN_US_005_01,search,,laptop rtx dưới 30tr,,2026-04-15T21:39:38Z,products_list,LAPTOP,77,8,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000168,US_005,SSN_US_005_01,view,1,,35996,2026-04-15T21:41:07Z,product_detail,LAPTOP,89,9,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000169,US_005,SSN_US_005_01,add_to_wishlist,1,,1500,2026-04-15T21:41:15Z,wishlist,LAPTOP,8,10,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000170,US_005,SSN_US_005_01,search,,laptop asus dưới 10tr,,2026-04-15T21:41:30Z,products_list,LAPTOP,15,11,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000171,US_005,SSN_US_005_01,view,7,,38952,2026-04-15T21:42:57Z,product_detail,LAPTOP,87,12,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000172,US_005,SSN_US_005_01,add_to_wishlist,7,,2428,2026-04-15T21:43:56Z,wishlist,LAPTOP,59,13,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000173,US_005,SSN_US_005_01,search,,laptop gọn nhẹ mang đi làm,,2026-04-15T21:44:18Z,products_list,LAPTOP,22,14,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000174,US_005,SSN_US_005_01,view,7,,63478,2026-04-15T21:45:22Z,product_detail,LAPTOP,64,15,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000175,US_005,SSN_US_005_01,add_to_wishlist,7,,912,2026-04-15T21:45:50Z,wishlist,LAPTOP,28,16,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000176,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T21:46:01Z,products_list,LAPTOP,11,17,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000177,US_005,SSN_US_005_01,view,7,,39684,2026-04-15T21:46:39Z,product_detail,LAPTOP,38,18,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000178,US_005,SSN_US_005_01,add_to_wishlist,7,,1711,2026-04-15T21:47:32Z,wishlist,LAPTOP,53,19,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000179,US_005,SSN_US_005_01,search,,laptop pin tốt cho sinh viên,,2026-04-15T21:48:18Z,products_list,LAPTOP,46,20,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000180,US_005,SSN_US_005_01,view,7,,43524,2026-04-15T21:48:50Z,product_detail,LAPTOP,32,21,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000181,US_005,SSN_US_005_01,add_to_wishlist,7,,2453,2026-04-15T21:49:53Z,wishlist,LAPTOP,63,22,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000182,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T21:50:39Z,products_list,LAPTOP,46,23,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000183,US_005,SSN_US_005_01,view,1,,74146,2026-04-15T21:51:27Z,product_detail,LAPTOP,48,24,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000184,US_005,SSN_US_005_01,add_to_wishlist,1,,2403,2026-04-15T21:52:20Z,wishlist,LAPTOP,53,25,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000185,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T21:53:00Z,products_list,LAPTOP,40,26,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000186,US_005,SSN_US_005_01,view,1,,41052,2026-04-15T21:53:58Z,product_detail,LAPTOP,58,27,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000187,US_005,SSN_US_005_01,add_to_wishlist,1,,1211,2026-04-15T21:54:35Z,wishlist,LAPTOP,37,28,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000188,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T21:54:50Z,products_list,LAPTOP,15,29,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000189,US_005,SSN_US_005_01,view,14,,45460,2026-04-15T21:55:55Z,product_detail,LAPTOP,65,30,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000190,US_005,SSN_US_005_01,add_to_wishlist,14,,1702,2026-04-15T21:56:02Z,wishlist,LAPTOP,7,31,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000191,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T21:57:16Z,products_list,LAPTOP,74,32,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000192,US_005,SSN_US_005_01,view,13,,32453,2026-04-15T21:57:27Z,product_detail,LAPTOP,11,33,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000193,US_005,SSN_US_005_01,add_to_wishlist,13,,1599,2026-04-15T21:58:16Z,wishlist,LAPTOP,49,34,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000194,US_005,SSN_US_005_01,search,,laptop ryzen ai 15-20tr,,2026-04-15T21:58:49Z,products_list,LAPTOP,33,35,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000195,US_005,SSN_US_005_01,view,7,,40028,2026-04-15T22:00:17Z,product_detail,LAPTOP,88,36,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000196,US_005,SSN_US_005_01,add_to_wishlist,7,,1969,2026-04-15T22:00:30Z,wishlist,LAPTOP,13,37,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000197,US_005,SSN_US_005_01,search,,laptop laptop AI lenovo 10-15tr,,2026-04-15T22:01:58Z,products_list,LAPTOP,88,38,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000198,US_005,SSN_US_005_01,view,1,,73083,2026-04-15T22:02:08Z,product_detail,LAPTOP,10,39,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000199,US_005,SSN_US_005_01,add_to_wishlist,1,,1557,2026-04-15T22:02:16Z,wishlist,LAPTOP,8,40,desktop,organic,Lenovo,10-15tr,laptop AI,0
EVT_000200,US_006,SSN_US_006_01,search,,laptop gaming rtx,,2026-04-15T22:16:00Z,products_list,LAPTOP,0,1,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000201,US_006,SSN_US_006_01,filter,,filter: brand=lenovo,,2026-04-15T22:17:21Z,products_list,LAPTOP,81,2,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000202,US_006,SSN_US_006_01,view,13,,19682,2026-04-15T22:18:01Z,product_detail,LAPTOP,40,3,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000203,US_006,SSN_US_006_01,add_to_wishlist,13,,1238,2026-04-15T22:19:17Z,wishlist,LAPTOP,76,4,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000204,US_006,SSN_US_006_01,search,,laptop core i7 25-30tr,,2026-04-15T22:19:23Z,products_list,LAPTOP,6,5,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000205,US_006,SSN_US_006_01,view,13,,30997,2026-04-15T22:20:34Z,product_detail,LAPTOP,71,6,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000206,US_006,SSN_US_006_01,add_to_wishlist,13,,755,2026-04-15T22:21:03Z,wishlist,LAPTOP,29,7,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000207,US_006,SSN_US_006_01,search,,laptop lenovo 10-15tr,,2026-04-15T22:21:18Z,products_list,LAPTOP,15,8,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000208,US_006,SSN_US_006_01,view,7,,73724,2026-04-15T22:21:53Z,product_detail,LAPTOP,35,9,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000209,US_006,SSN_US_006_01,add_to_wishlist,7,,2001,2026-04-15T22:22:50Z,wishlist,LAPTOP,57,10,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000210,US_006,SSN_US_006_01,search,,laptop văn phòng lenovo dưới 30tr,,2026-04-15T22:23:57Z,products_list,LAPTOP,67,11,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000211,US_006,SSN_US_006_01,view,13,,69290,2026-04-15T22:25:13Z,product_detail,LAPTOP,76,12,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000212,US_006,SSN_US_006_01,add_to_wishlist,13,,684,2026-04-15T22:25:48Z,wishlist,LAPTOP,35,13,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000213,US_006,SSN_US_006_01,search,,laptop core i5 15-20tr,,2026-04-15T22:26:53Z,products_list,LAPTOP,65,14,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000214,US_006,SSN_US_006_01,view,1,,51158,2026-04-15T22:28:20Z,product_detail,LAPTOP,87,15,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000215,US_006,SSN_US_006_01,add_to_wishlist,1,,1926,2026-04-15T22:29:27Z,wishlist,LAPTOP,67,16,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000216,US_006,SSN_US_006_01,search,,laptop core i5 tầm 20tr,,2026-04-15T22:30:29Z,products_list,LAPTOP,62,17,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000217,US_006,SSN_US_006_01,view,2,,46411,2026-04-15T22:30:36Z,product_detail,LAPTOP,7,18,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000218,US_006,SSN_US_006_01,add_to_wishlist,2,,1341,2026-04-15T22:30:52Z,wishlist,LAPTOP,16,19,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000219,US_006,SSN_US_006_01,search,,laptop văn phòng lenovo dưới 30tr,,2026-04-15T22:31:34Z,products_list,LAPTOP,42,20,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000220,US_006,SSN_US_006_01,view,12,,28026,2026-04-15T22:32:07Z,product_detail,LAPTOP,33,21,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000221,US_006,SSN_US_006_01,add_to_wishlist,12,,1491,2026-04-15T22:33:03Z,wishlist,LAPTOP,56,22,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000222,US_006,SSN_US_006_01,search,,laptop rtx dưới 30tr,,2026-04-15T22:33:39Z,products_list,LAPTOP,36,23,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000223,US_006,SSN_US_006_01,view,5,,58364,2026-04-15T22:34:23Z,product_detail,LAPTOP,44,24,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000224,US_006,SSN_US_006_01,add_to_wishlist,5,,2255,2026-04-15T22:35:52Z,wishlist,LAPTOP,89,25,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000225,US_006,SSN_US_006_01,search,,laptop văn phòng lenovo dưới 30tr,,2026-04-15T22:37:11Z,products_list,LAPTOP,79,26,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000226,US_006,SSN_US_006_01,view,8,,46545,2026-04-15T22:38:03Z,product_detail,LAPTOP,52,27,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000227,US_006,SSN_US_006_01,add_to_wishlist,8,,2291,2026-04-15T22:39:08Z,wishlist,LAPTOP,65,28,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000228,US_006,SSN_US_006_01,search,,laptop văn phòng lenovo dưới 30tr,,2026-04-15T22:40:23Z,products_list,LAPTOP,75,29,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000229,US_006,SSN_US_006_01,view,1,,72442,2026-04-15T22:41:35Z,product_detail,LAPTOP,72,30,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000230,US_006,SSN_US_006_01,add_to_wishlist,1,,777,2026-04-15T22:42:24Z,wishlist,LAPTOP,49,31,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000231,US_006,SSN_US_006_01,search,,laptop ryzen ai dưới 10tr,,2026-04-15T22:43:23Z,products_list,LAPTOP,59,32,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000232,US_006,SSN_US_006_01,view,7,,55345,2026-04-15T22:44:38Z,product_detail,LAPTOP,75,33,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000233,US_006,SSN_US_006_01,add_to_wishlist,7,,1849,2026-04-15T22:45:25Z,wishlist,LAPTOP,47,34,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000234,US_006,SSN_US_006_01,search,,laptop văn phòng lenovo dưới 30tr,,2026-04-15T22:46:15Z,products_list,LAPTOP,50,35,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000235,US_006,SSN_US_006_01,view,7,,73768,2026-04-15T22:47:18Z,product_detail,LAPTOP,63,36,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000236,US_006,SSN_US_006_01,add_to_wishlist,7,,1265,2026-04-15T22:47:57Z,wishlist,LAPTOP,39,37,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000237,US_006,SSN_US_006_01,search,,laptop mới nhất 2026,,2026-04-15T22:48:41Z,products_list,LAPTOP,44,38,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000238,US_006,SSN_US_006_01,view,7,,40304,2026-04-15T22:49:18Z,product_detail,LAPTOP,37,39,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000239,US_006,SSN_US_006_01,add_to_wishlist,7,,1172,2026-04-15T22:49:52Z,wishlist,LAPTOP,34,40,desktop,direct,Lenovo,dưới 30tr,văn phòng,0
EVT_000240,US_007,SSN_US_007_01,search,,laptop gaming msi 10-15tr,,2026-04-16T08:46:00Z,products_list,LAPTOP,0,1,desktop,organic,MSI,10-15tr,gaming,0
EVT_000241,US_007,SSN_US_007_01,filter,,filter: screen_size=15.6,,2026-04-16T08:47:03Z,products_list,LAPTOP,63,2,desktop,organic,MSI,10-15tr,gaming,0
EVT_000242,US_007,SSN_US_007_01,view,11,,29759,2026-04-16T08:47:17Z,product_detail,LAPTOP,14,3,desktop,organic,MSI,10-15tr,gaming,0
EVT_000243,US_007,SSN_US_007_01,add_to_wishlist,11,,1219,2026-04-16T08:47:51Z,wishlist,LAPTOP,34,4,desktop,organic,MSI,10-15tr,gaming,0
EVT_000244,US_007,SSN_US_007_01,search,,laptop rtx dưới 30tr,,2026-04-16T08:48:29Z,products_list,LAPTOP,38,5,desktop,organic,MSI,10-15tr,gaming,0
EVT_000245,US_007,SSN_US_007_01,view,5,,21573,2026-04-16T08:49:54Z,product_detail,LAPTOP,85,6,desktop,organic,MSI,10-15tr,gaming,0
EVT_000246,US_007,SSN_US_007_01,add_to_wishlist,5,,1733,2026-04-16T08:51:14Z,wishlist,LAPTOP,80,7,desktop,organic,MSI,10-15tr,gaming,0
EVT_000247,US_007,SSN_US_007_01,search,,laptop tản nhiệt tốt chơi game,,2026-04-16T08:52:43Z,products_list,LAPTOP,89,8,desktop,organic,MSI,10-15tr,gaming,0
EVT_000248,US_007,SSN_US_007_01,view,11,,24723,2026-04-16T08:53:13Z,product_detail,LAPTOP,30,9,desktop,organic,MSI,10-15tr,gaming,0
EVT_000249,US_007,SSN_US_007_01,add_to_wishlist,11,,2387,2026-04-16T08:54:12Z,wishlist,LAPTOP,59,10,desktop,organic,MSI,10-15tr,gaming,0
EVT_000250,US_007,SSN_US_007_01,search,,laptop asus dưới 10tr,,2026-04-16T08:54:31Z,products_list,LAPTOP,19,11,desktop,organic,MSI,10-15tr,gaming,0
EVT_000251,US_007,SSN_US_007_01,view,11,,40328,2026-04-16T08:55:45Z,product_detail,LAPTOP,74,12,desktop,organic,MSI,10-15tr,gaming,0
EVT_000252,US_007,SSN_US_007_01,add_to_wishlist,11,,977,2026-04-16T08:56:18Z,wishlist,LAPTOP,33,13,desktop,organic,MSI,10-15tr,gaming,0
EVT_000253,US_007,SSN_US_007_01,search,,laptop gaming msi 10-15tr,,2026-04-16T08:57:45Z,products_list,LAPTOP,87,14,desktop,organic,MSI,10-15tr,gaming,0
EVT_000254,US_007,SSN_US_007_01,view,11,,25476,2026-04-16T08:58:09Z,product_detail,LAPTOP,24,15,desktop,organic,MSI,10-15tr,gaming,0
EVT_000255,US_007,SSN_US_007_01,add_to_wishlist,11,,2283,2026-04-16T08:58:48Z,wishlist,LAPTOP,39,16,desktop,organic,MSI,10-15tr,gaming,0
EVT_000256,US_007,SSN_US_007_01,search,,laptop iris xe dưới 30tr,,2026-04-16T08:59:11Z,products_list,LAPTOP,23,17,desktop,organic,MSI,10-15tr,gaming,0
EVT_000257,US_007,SSN_US_007_01,view,5,,27943,2026-04-16T08:59:25Z,product_detail,LAPTOP,14,18,desktop,organic,MSI,10-15tr,gaming,0
EVT_000258,US_007,SSN_US_007_01,add_to_wishlist,5,,905,2026-04-16T08:59:37Z,wishlist,LAPTOP,12,19,desktop,organic,MSI,10-15tr,gaming,0
EVT_000259,US_007,SSN_US_007_01,search,,laptop gaming msi 10-15tr,,2026-04-16T09:00:03Z,products_list,LAPTOP,26,20,desktop,organic,MSI,10-15tr,gaming,0
EVT_000260,US_007,SSN_US_007_01,view,2,,34265,2026-04-16T09:00:47Z,product_detail,LAPTOP,44,21,desktop,organic,MSI,10-15tr,gaming,0
EVT_000261,US_007,SSN_US_007_01,add_to_wishlist,2,,842,2026-04-16T09:02:08Z,wishlist,LAPTOP,81,22,desktop,organic,MSI,10-15tr,gaming,0
EVT_000262,US_007,SSN_US_007_01,search,,laptop core i5 tầm 20tr,,2026-04-16T09:03:25Z,products_list,LAPTOP,77,23,desktop,organic,MSI,10-15tr,gaming,0
EVT_000263,US_007,SSN_US_007_01,view,5,,68835,2026-04-16T09:04:06Z,product_detail,LAPTOP,41,24,desktop,organic,MSI,10-15tr,gaming,0
EVT_000264,US_007,SSN_US_007_01,add_to_wishlist,5,,1670,2026-04-16T09:05:07Z,wishlist,LAPTOP,61,25,desktop,organic,MSI,10-15tr,gaming,0
EVT_000265,US_007,SSN_US_007_01,search,,laptop ryzen 5 15-20tr,,2026-04-16T09:05:27Z,products_list,LAPTOP,20,26,desktop,organic,MSI,10-15tr,gaming,0
EVT_000266,US_007,SSN_US_007_01,view,11,,38013,2026-04-16T09:06:31Z,product_detail,LAPTOP,64,27,desktop,organic,MSI,10-15tr,gaming,0
EVT_000267,US_007,SSN_US_007_01,add_to_wishlist,11,,1764,2026-04-16T09:07:14Z,wishlist,LAPTOP,43,28,desktop,organic,MSI,10-15tr,gaming,0
EVT_000268,US_007,SSN_US_007_01,search,,laptop gaming msi 10-15tr,,2026-04-16T09:08:10Z,products_list,LAPTOP,56,29,desktop,organic,MSI,10-15tr,gaming,0
EVT_000269,US_007,SSN_US_007_01,view,5,,67986,2026-04-16T09:08:49Z,product_detail,LAPTOP,39,30,desktop,organic,MSI,10-15tr,gaming,0
EVT_000270,US_007,SSN_US_007_01,add_to_wishlist,5,,1025,2026-04-16T09:09:58Z,wishlist,LAPTOP,69,31,desktop,organic,MSI,10-15tr,gaming,0
EVT_000271,US_007,SSN_US_007_01,search,,laptop gaming msi 10-15tr,,2026-04-16T09:11:12Z,products_list,LAPTOP,74,32,desktop,organic,MSI,10-15tr,gaming,0
EVT_000272,US_007,SSN_US_007_01,view,5,,28292,2026-04-16T09:12:20Z,product_detail,LAPTOP,68,33,desktop,organic,MSI,10-15tr,gaming,0
EVT_000273,US_007,SSN_US_007_01,add_to_wishlist,5,,1091,2026-04-16T09:13:21Z,wishlist,LAPTOP,61,34,desktop,organic,MSI,10-15tr,gaming,0
EVT_000274,US_007,SSN_US_007_01,search,,laptop màn hình 16 inch 16:10,,2026-04-16T09:13:36Z,products_list,LAPTOP,15,35,desktop,organic,MSI,10-15tr,gaming,0
EVT_000275,US_007,SSN_US_007_01,view,11,,47524,2026-04-16T09:14:57Z,product_detail,LAPTOP,81,36,desktop,organic,MSI,10-15tr,gaming,0
EVT_000276,US_007,SSN_US_007_01,add_to_wishlist,11,,2011,2026-04-16T09:15:07Z,wishlist,LAPTOP,10,37,desktop,organic,MSI,10-15tr,gaming,0
EVT_000277,US_007,SSN_US_007_01,search,,laptop asus 10-15tr,,2026-04-16T09:16:07Z,products_list,LAPTOP,60,38,desktop,organic,MSI,10-15tr,gaming,0
EVT_000278,US_007,SSN_US_007_01,view,11,,64331,2026-04-16T09:16:53Z,product_detail,LAPTOP,46,39,desktop,organic,MSI,10-15tr,gaming,0
EVT_000279,US_007,SSN_US_007_01,add_to_wishlist,11,,1179,2026-04-16T09:18:15Z,wishlist,LAPTOP,82,40,desktop,organic,MSI,10-15tr,gaming,0
EVT_000280,US_008,SSN_US_008_01,search,,laptop hp tầm 20tr,,2026-04-09T18:02:00Z,products_list,LAPTOP,0,1,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000281,US_008,SSN_US_008_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-09T18:05:27Z,products_list,LAPTOP,207,2,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000282,US_008,SSN_US_008_01,view,12,,23979,2026-04-09T18:07:20Z,product_detail,LAPTOP,113,3,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000283,US_008,SSN_US_008_01,add_to_wishlist,12,,1562,2026-04-09T18:11:11Z,wishlist,LAPTOP,231,4,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000284,US_008,SSN_US_008_01,search,,laptop msi 20-25tr,,2026-04-09T18:13:32Z,products_list,LAPTOP,141,5,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000285,US_008,SSN_US_008_01,view,6,,74212,2026-04-09T18:17:13Z,product_detail,LAPTOP,221,6,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000286,US_008,SSN_US_008_01,add_to_wishlist,6,,929,2026-04-09T18:17:23Z,wishlist,LAPTOP,10,7,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000287,US_008,SSN_US_008_01,search,,laptop intel arc 20-25tr,,2026-04-09T18:20:21Z,products_list,LAPTOP,178,8,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000288,US_008,SSN_US_008_01,view,12,,71317,2026-04-09T18:24:13Z,product_detail,LAPTOP,232,9,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000289,US_008,SSN_US_008_01,add_to_wishlist,12,,2157,2026-04-09T18:26:41Z,wishlist,LAPTOP,148,10,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000290,US_008,SSN_US_008_01,search,,laptop radeon 20-25tr,,2026-04-09T18:28:49Z,products_list,LAPTOP,128,11,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000291,US_008,SSN_US_008_01,view,12,,39186,2026-04-09T18:30:44Z,product_detail,LAPTOP,115,12,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000292,US_008,SSN_US_008_01,add_to_wishlist,12,,837,2026-04-09T18:31:07Z,wishlist,LAPTOP,23,13,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000293,US_008,SSN_US_008_02,search,,laptop mỏng nhẹ asus dưới 10tr,,2026-04-09T19:00:00Z,products_list,LAPTOP,0,1,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000294,US_008,SSN_US_008_02,filter,,filter: brand=asus,,2026-04-09T19:03:43Z,products_list,LAPTOP,223,2,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000295,US_008,SSN_US_008_02,view,12,,53993,2026-04-09T19:04:32Z,product_detail,LAPTOP,49,3,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000296,US_008,SSN_US_008_02,add_to_wishlist,12,,868,2026-04-09T19:06:49Z,wishlist,LAPTOP,137,4,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000297,US_008,SSN_US_008_02,search,,laptop mỏng nhẹ asus dưới 10tr,,2026-04-09T19:10:02Z,products_list,LAPTOP,193,5,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
EVT_000298,US_008,SSN_US_008_02,view,12,,25957,2026-04-09T19:11:26Z,product_detail,LAPTOP,84,6,mobile,ads,ASUS,dưới 10tr,mỏng nhẹ,0
