event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_000228,US_023,SSN_US_023_02,checkout_start,,,5545,2026-04-08T09:53:20Z,checkout,LAPTOP
EVT_000229,US_023,SSN_US_023_03,add_to_cart,8,,3765,2026-04-08T09:56:39Z,cart,LAPTOP
EVT_000230,US_023,SSN_US_023_01,chat,10,SSD 512GB có đủ dùng không hay nên 1TB?,,2026-04-08T09:59:54Z,chat_widget,LAPTOP
EVT_000231,US_024,SSN_US_024_01,add_to_cart,5,,1872,2026-04-10T03:53:00Z,cart,LAPTOP
EVT_000232,US_024,SSN_US_024_02,checkout_start,,,11066,2026-04-10T03:53:23Z,checkout,LAPTOP
EVT_000233,US_024,SSN_US_024_03,purchase,12,,6068,2026-04-10T03:54:47Z,checkout_success,LAPTOP
EVT_000234,US_024,SSN_US_024_01,search,,laptop iris xe dưới 30tr,,2026-04-10T03:57:40Z,products_list,LAPTOP
EVT_000235,US_024,SSN_US_024_02,remove_from_cart,14,,900,2026-04-10T03:58:16Z,cart,LAPTOP
EVT_000236,US_024,SSN_US_024_03,view,5,,48762,2026-04-10T04:00:52Z,product_detail,LAPTOP
EVT_000237,US_024,SSN_US_024_01,filter,,filter: brand=hp,,2026-04-10T04:03:04Z,products_list,LAPTOP
EVT_000238,US_024,SSN_US_024_02,chat,3,Pin dùng văn phòng được bao lâu?,,2026-04-10T04:04:41Z,chat_widget,LAPTOP
EVT_000239,US_024,SSN_US_024_03,paginate,,,2756,2026-04-10T04:05:55Z,products_list,LAPTOP
EVT_000240,US_024,SSN_US_024_01,sort,,sort: price_asc,,2026-04-10T04:06:34Z,products_list,LAPTOP
EVT_000241,US_025,SSN_US_025_01,view,9,,68098,2026-04-03T18:40:00Z,product_detail,LAPTOP
EVT_000242,US_025,SSN_US_025_02,add_to_cart,10,,6383,2026-04-03T18:41:56Z,cart,LAPTOP
EVT_000243,US_025,SSN_US_025_01,sort,,sort: newest,,2026-04-03T18:45:28Z,products_list,LAPTOP
EVT_000244,US_025,SSN_US_025_02,chat,13,"Bảo hành bao lâu, có đổi trả không?",,2026-04-03T18:46:35Z,chat_widget,LAPTOP
EVT_000245,US_025,SSN_US_025_01,checkout_start,,,9381,2026-04-03T18:48:22Z,checkout,LAPTOP
EVT_000246,US_025,SSN_US_025_02,paginate,,,2017,2026-04-03T18:50:25Z,products_list,LAPTOP
EVT_000247,US_025,SSN_US_025_01,remove_from_cart,10,,4312,2026-04-03T18:54:15Z,cart,LAPTOP
EVT_000248,US_025,SSN_US_025_02,purchase,10,,14174,2026-04-03T18:55:43Z,checkout_success,LAPTOP
EVT_000249,US_025,SSN_US_025_01,filter,,filter: price<=15000000,,2026-04-03T18:56:08Z,products_list,LAPTOP
EVT_000250,US_025,SSN_US_025_02,search,,laptop có thunderbolt 4,,2026-04-03T18:59:33Z,products_list,LAPTOP
EVT_000251,US_026,SSN_US_026_01,purchase,12,,13729,2026-04-09T21:05:00Z,checkout_success,LAPTOP
EVT_000252,US_026,SSN_US_026_01,checkout_start,,,6771,2026-04-09T21:07:10Z,checkout,LAPTOP
EVT_000253,US_026,SSN_US_026_01,remove_from_cart,4,,3160,2026-04-09T21:07:28Z,cart,LAPTOP
EVT_000254,US_026,SSN_US_026_01,add_to_cart,5,,7258,2026-04-09T21:10:38Z,cart,LAPTOP
EVT_000255,US_026,SSN_US_026_01,view,8,,22664,2026-04-09T21:14:28Z,product_detail,LAPTOP
EVT_000256,US_026,SSN_US_026_01,search,,laptop asus 25-30tr,,2026-04-09T21:17:33Z,products_list,LAPTOP
EVT_000257,US_026,SSN_US_026_01,paginate,,,3360,2026-04-09T21:18:50Z,products_list,LAPTOP
EVT_000258,US_026,SSN_US_026_01,chat,11,Webcam có nét để học/meeting online không?,,2026-04-09T21:21:30Z,chat_widget,LAPTOP
EVT_000259,US_026,SSN_US_026_01,sort,,sort: price_asc,,2026-04-09T21:23:28Z,products_list,LAPTOP
EVT_000260,US_026,SSN_US_026_01,filter,,filter: screen=oled,,2026-04-09T21:25:57Z,products_list,LAPTOP
EVT_000261,US_027,SSN_US_027_01,sort,,sort: price_desc,,2026-04-09T04:04:00Z,products_list,LAPTOP
EVT_000262,US_027,SSN_US_027_01,chat,5,Màn hình 14 inch làm việc có đủ không?,,2026-04-09T04:07:06Z,chat_widget,LAPTOP
EVT_000263,US_027,SSN_US_027_01,view,5,,50798,2026-04-09T04:08:59Z,product_detail,LAPTOP
EVT_000264,US_027,SSN_US_027_01,purchase,8,,11172,2026-04-09T04:11:27Z,checkout_success,LAPTOP
EVT_000265,US_027,SSN_US_027_01,remove_from_cart,10,,1126,2026-04-09T04:11:57Z,cart,LAPTOP
EVT_000266,US_027,SSN_US_027_01,add_to_cart,7,,7517,2026-04-09T04:15:54Z,cart,LAPTOP
EVT_000267,US_027,SSN_US_027_01,checkout_start,,,11891,2026-04-09T04:17:26Z,checkout,LAPTOP
EVT_000268,US_027,SSN_US_027_01,paginate,,,905,2026-04-09T04:18:40Z,products_list,LAPTOP
EVT_000269,US_027,SSN_US_027_01,filter,,filter: screen=oled,,2026-04-09T04:19:13Z,products_list,LAPTOP
EVT_000270,US_027,SSN_US_027_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-09T04:22:15Z,products_list,LAPTOP
EVT_000271,US_028,SSN_US_028_01,search,,laptop ryzen ai 7,,2026-04-09T18:02:00Z,products_list,LAPTOP
EVT_000272,US_028,SSN_US_028_02,add_to_cart,6,,4845,2026-04-09T18:04:10Z,cart,LAPTOP
EVT_000273,US_028,SSN_US_028_03,remove_from_cart,6,,1656,2026-04-09T18:05:45Z,cart,LAPTOP
EVT_000274,US_028,SSN_US_028_01,sort,,sort: price_asc,,2026-04-09T18:09:34Z,products_list,LAPTOP
EVT_000275,US_028,SSN_US_028_02,paginate,,,2486,2026-04-09T18:11:08Z,products_list,LAPTOP
EVT_000276,US_028,SSN_US_028_03,view,8,,36888,2026-04-09T18:14:15Z,product_detail,LAPTOP
EVT_000277,US_028,SSN_US_028_01,chat,7,SSD 512GB có đủ dùng không hay nên 1TB?,,2026-04-09T18:17:14Z,chat_widget,LAPTOP
EVT_000278,US_028,SSN_US_028_02,purchase,1,,11451,2026-04-09T18:19:44Z,checkout_success,LAPTOP
EVT_000279,US_028,SSN_US_028_03,checkout_start,,,7153,2026-04-09T18:20:16Z,checkout,LAPTOP
EVT_000280,US_028,SSN_US_028_01,filter,,filter: storage>=512,,2026-04-09T18:21:30Z,products_list,LAPTOP
EVT_000281,US_029,SSN_US_029_01,chat,11,Máy có khe RAM nâng cấp không hay hàn chết?,,2026-04-17T00:42:00Z,chat_widget,LAPTOP
EVT_000282,US_029,SSN_US_029_02,add_to_cart,1,,3167,2026-04-17T00:45:24Z,cart,LAPTOP
EVT_000283,US_029,SSN_US_029_01,sort,,sort: newest,,2026-04-17T00:46:42Z,products_list,LAPTOP
EVT_000284,US_029,SSN_US_029_02,filter,,filter: ram>=16,,2026-04-17T00:47:25Z,products_list,LAPTOP
EVT_000285,US_029,SSN_US_029_01,paginate,,,2785,2026-04-17T00:49:27Z,products_list,LAPTOP
EVT_000286,US_029,SSN_US_029_02,view,1,,59289,2026-04-17T00:50:08Z,product_detail,LAPTOP
EVT_000287,US_029,SSN_US_029_01,search,,laptop acer 10-15tr,,2026-04-17T00:52:53Z,products_list,LAPTOP
EVT_000288,US_029,SSN_US_029_02,remove_from_cart,3,,3345,2026-04-17T00:56:04Z,cart,LAPTOP
EVT_000289,US_029,SSN_US_029_01,checkout_start,,,2224,2026-04-17T00:58:35Z,checkout,LAPTOP
EVT_000290,US_029,SSN_US_029_02,purchase,7,,5527,2026-04-17T01:01:06Z,checkout_success,LAPTOP
EVT_000291,US_030,SSN_US_030_01,search,,laptop lenovo 10-15tr,,2026-04-15T03:41:00Z,products_list,LAPTOP
EVT_000292,US_030,SSN_US_030_01,remove_from_cart,9,,1984,2026-04-15T03:43:06Z,cart,LAPTOP
EVT_000293,US_030,SSN_US_030_01,view,4,,57280,2026-04-15T03:44:54Z,product_detail,LAPTOP
EVT_000294,US_030,SSN_US_030_01,sort,,sort: newest,,2026-04-15T03:47:14Z,products_list,LAPTOP
EVT_000295,US_030,SSN_US_030_01,chat,3,Máy có nóng khi chạy lâu không?,,2026-04-15T03:51:09Z,chat_widget,LAPTOP
EVT_000296,US_030,SSN_US_030_01,add_to_cart,13,,7971,2026-04-15T03:52:29Z,cart,LAPTOP
EVT_000297,US_030,SSN_US_030_01,purchase,7,,9568,2026-04-15T03:56:17Z,checkout_success,LAPTOP
EVT_000298,US_030,SSN_US_030_01,paginate,,,2879,2026-04-15T03:59:48Z,products_list,LAPTOP
EVT_000299,US_030,SSN_US_030_01,checkout_start,,,2042,2026-04-15T04:01:06Z,checkout,LAPTOP
EVT_000300,US_030,SSN_US_030_01,filter,,filter: ram>=32,,2026-04-15T04:02:28Z,products_list,LAPTOP
EVT_000301,US_031,SSN_US_031_01,search,,laptop họp online webcam fhd,,2026-04-19T21:31:00Z,products_list,LAPTOP
EVT_000302,US_031,SSN_US_031_02,add_to_cart,4,,6184,2026-04-19T21:34:08Z,cart,LAPTOP
EVT_000303,US_031,SSN_US_031_03,view,4,,74099,2026-04-19T21:35:56Z,product_detail,LAPTOP
EVT_000304,US_031,SSN_US_031_01,sort,,sort: price_desc,,2026-04-19T21:39:24Z,products_list,LAPTOP
EVT_000305,US_031,SSN_US_031_02,paginate,,,2103,2026-04-19T21:39:45Z,products_list,LAPTOP
EVT_000306,US_031,SSN_US_031_03,remove_from_cart,8,,3923,2026-04-19T21:43:05Z,cart,LAPTOP
EVT_000307,US_031,SSN_US_031_01,chat,11,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-19T21:44:53Z,chat_widget,LAPTOP
EVT_000308,US_031,SSN_US_031_02,purchase,8,,4606,2026-04-19T21:45:41Z,checkout_success,LAPTOP
EVT_000309,US_031,SSN_US_031_03,checkout_start,,,10229,2026-04-19T21:46:23Z,checkout,LAPTOP
EVT_000310,US_031,SSN_US_031_01,filter,,filter: storage>=1024,,2026-04-19T21:49:04Z,products_list,LAPTOP
EVT_000311,US_032,SSN_US_032_01,remove_from_cart,6,,5905,2026-04-15T03:33:00Z,cart,LAPTOP
EVT_000312,US_032,SSN_US_032_01,chat,7,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-15T03:36:07Z,chat_widget,LAPTOP
EVT_000313,US_032,SSN_US_032_01,paginate,,,2145,2026-04-15T03:36:37Z,products_list,LAPTOP
EVT_000314,US_032,SSN_US_032_01,purchase,11,,12742,2026-04-15T03:40:25Z,checkout_success,LAPTOP
EVT_000315,US_032,SSN_US_032_01,view,6,,59077,2026-04-15T03:42:12Z,product_detail,LAPTOP
EVT_000316,US_032,SSN_US_032_01,add_to_cart,15,,7721,2026-04-15T03:45:25Z,cart,LAPTOP
EVT_000317,US_032,SSN_US_032_01,sort,,sort: newest,,2026-04-15T03:47:39Z,products_list,LAPTOP
EVT_000318,US_032,SSN_US_032_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-15T03:47:58Z,products_list,LAPTOP
EVT_000319,US_032,SSN_US_032_01,search,,laptop asus dưới 10tr,,2026-04-15T03:49:08Z,products_list,LAPTOP
EVT_000320,US_032,SSN_US_032_01,checkout_start,,,3480,2026-04-15T03:50:16Z,checkout,LAPTOP
EVT_000321,US_033,SSN_US_033_01,remove_from_cart,5,,3736,2026-04-21T22:55:00Z,cart,LAPTOP
EVT_000322,US_033,SSN_US_033_01,sort,,sort: price_desc,,2026-04-21T22:56:45Z,products_list,LAPTOP
EVT_000323,US_033,SSN_US_033_01,chat,4,"Bảo hành bao lâu, có đổi trả không?",,2026-04-21T22:57:32Z,chat_widget,LAPTOP
EVT_000324,US_033,SSN_US_033_01,paginate,,,3118,2026-04-21T22:59:27Z,products_list,LAPTOP
EVT_000325,US_033,SSN_US_033_01,search,,laptop excel kế toán văn phòng,,2026-04-21T23:02:31Z,products_list,LAPTOP
EVT_000326,US_033,SSN_US_033_01,purchase,3,,5293,2026-04-21T23:03:24Z,checkout_success,LAPTOP
EVT_000327,US_033,SSN_US_033_01,add_to_cart,14,,4633,2026-04-21T23:06:10Z,cart,LAPTOP
EVT_000328,US_033,SSN_US_033_01,filter,,filter: screen=120hz,,2026-04-21T23:08:58Z,products_list,LAPTOP
EVT_000329,US_033,SSN_US_033_01,checkout_start,,,11554,2026-04-21T23:11:15Z,checkout,LAPTOP
EVT_000330,US_033,SSN_US_033_01,view,4,,48221,2026-04-21T23:12:01Z,product_detail,LAPTOP
EVT_000331,US_034,SSN_US_034_01,sort,,sort: newest,,2026-04-15T08:42:00Z,products_list,LAPTOP
EVT_000332,US_034,SSN_US_034_02,filter,,filter: brand=dell,,2026-04-15T08:43:26Z,products_list,LAPTOP
EVT_000333,US_034,SSN_US_034_01,remove_from_cart,5,,4542,2026-04-15T08:46:32Z,cart,LAPTOP
EVT_000334,US_034,SSN_US_034_02,chat,5,Webcam có nét để học/meeting online không?,,2026-04-15T08:50:18Z,chat_widget,LAPTOP
EVT_000335,US_034,SSN_US_034_01,view,14,,49667,2026-04-15T08:52:06Z,product_detail,LAPTOP
EVT_000336,US_034,SSN_US_034_02,purchase,4,,10248,2026-04-15T08:52:43Z,checkout_success,LAPTOP
EVT_000337,US_034,SSN_US_034_01,add_to_cart,6,,6208,2026-04-15T08:55:19Z,cart,LAPTOP
EVT_000338,US_034,SSN_US_034_02,paginate,,,2009,2026-04-15T08:56:44Z,products_list,LAPTOP
EVT_000339,US_034,SSN_US_034_01,checkout_start,,,8484,2026-04-15T08:56:59Z,checkout,LAPTOP
EVT_000340,US_034,SSN_US_034_02,search,,laptop đồ hoạ kỹ thuật 20-30tr,,2026-04-15T08:58:19Z,products_list,LAPTOP
EVT_000341,US_035,SSN_US_035_01,search,,laptop gọn nhẹ mang đi làm,,2026-04-02T19:47:00Z,products_list,LAPTOP
EVT_000342,US_035,SSN_US_035_02,chat,2,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-02T19:49:50Z,chat_widget,LAPTOP
EVT_000343,US_035,SSN_US_035_03,add_to_cart,1,,4030,2026-04-02T19:52:45Z,cart,LAPTOP
EVT_000344,US_035,SSN_US_035_01,remove_from_cart,8,,1073,2026-04-02T19:56:16Z,cart,LAPTOP
EVT_000345,US_035,SSN_US_035_02,view,6,,65995,2026-04-02T19:58:54Z,product_detail,LAPTOP
EVT_000346,US_035,SSN_US_035_03,filter,,filter: price<=10000000,,2026-04-02T19:59:37Z,products_list,LAPTOP
EVT_000347,US_035,SSN_US_035_01,purchase,6,,10807,2026-04-02T20:01:02Z,checkout_success,LAPTOP
EVT_000348,US_035,SSN_US_035_02,sort,,sort: price_asc,,2026-04-02T20:01:56Z,products_list,LAPTOP
EVT_000349,US_035,SSN_US_035_03,paginate,,,3009,2026-04-02T20:02:39Z,products_list,LAPTOP
EVT_000350,US_035,SSN_US_035_01,checkout_start,,,7994,2026-04-02T20:06:33Z,checkout,LAPTOP
EVT_000351,US_036,SSN_US_036_01,view,14,,62323,2026-04-09T05:16:00Z,product_detail,LAPTOP
EVT_000352,US_036,SSN_US_036_02,filter,,filter: brand=lenovo,,2026-04-09T05:19:15Z,products_list,LAPTOP
EVT_000353,US_036,SSN_US_036_03,purchase,13,,13131,2026-04-09T05:23:01Z,checkout_success,LAPTOP
EVT_000354,US_036,SSN_US_036_01,chat,2,Card đồ hoạ này chơi game mức nào?,,2026-04-09T05:24:44Z,chat_widget,LAPTOP
EVT_000355,US_036,SSN_US_036_02,sort,,sort: price_desc,,2026-04-09T05:24:57Z,products_list,LAPTOP
EVT_000356,US_036,SSN_US_036_03,search,,laptop rtx 2050 4gb,,2026-04-09T05:27:24Z,products_list,LAPTOP
EVT_000357,US_036,SSN_US_036_01,remove_from_cart,6,,2947,2026-04-09T05:29:30Z,cart,LAPTOP
EVT_000358,US_036,SSN_US_036_02,add_to_cart,7,,8237,2026-04-09T05:32:09Z,cart,LAPTOP
EVT_000359,US_036,SSN_US_036_03,paginate,,,2321,2026-04-09T05:35:02Z,products_list,LAPTOP
EVT_000360,US_036,SSN_US_036_01,checkout_start,,,5830,2026-04-09T05:35:39Z,checkout,LAPTOP
EVT_000361,US_037,SSN_US_037_01,checkout_start,,,2742,2026-04-20T17:20:00Z,checkout,LAPTOP
EVT_000362,US_037,SSN_US_037_01,paginate,,,2046,2026-04-20T17:20:19Z,products_list,LAPTOP
EVT_000363,US_037,SSN_US_037_01,search,,laptop gaming rtx,,2026-04-20T17:22:35Z,products_list,LAPTOP
EVT_000364,US_037,SSN_US_037_01,remove_from_cart,4,,5203,2026-04-20T17:23:09Z,cart,LAPTOP
EVT_000365,US_037,SSN_US_037_01,filter,,filter: brand=asus,,2026-04-20T17:23:53Z,products_list,LAPTOP
EVT_000366,US_037,SSN_US_037_01,purchase,6,,14985,2026-04-20T17:25:59Z,checkout_success,LAPTOP
EVT_000367,US_037,SSN_US_037_01,add_to_cart,12,,5925,2026-04-20T17:29:19Z,cart,LAPTOP
EVT_000368,US_037,SSN_US_037_01,view,10,,66645,2026-04-20T17:31:16Z,product_detail,LAPTOP
EVT_000369,US_037,SSN_US_037_01,sort,,sort: price_asc,,2026-04-20T17:34:32Z,products_list,LAPTOP
EVT_000370,US_037,SSN_US_037_01,chat,7,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-20T17:38:28Z,chat_widget,LAPTOP
EVT_000371,US_038,SSN_US_038_01,purchase,9,,14564,2026-04-20T13:17:00Z,checkout_success,LAPTOP
EVT_000372,US_038,SSN_US_038_02,paginate,,,1048,2026-04-20T13:18:41Z,products_list,LAPTOP
EVT_000373,US_038,SSN_US_038_01,chat,5,Webcam có nét để học/meeting online không?,,2026-04-20T13:20:32Z,chat_widget,LAPTOP
EVT_000374,US_038,SSN_US_038_02,filter,,filter: brand=msi,,2026-04-20T13:21:13Z,products_list,LAPTOP
EVT_000375,US_038,SSN_US_038_01,view,11,,31900,2026-04-20T13:21:46Z,product_detail,LAPTOP
EVT_000376,US_038,SSN_US_038_02,remove_from_cart,11,,5691,2026-04-20T13:24:40Z,cart,LAPTOP
EVT_000377,US_038,SSN_US_038_01,checkout_start,,,2828,2026-04-20T13:24:55Z,checkout,LAPTOP
EVT_000378,US_038,SSN_US_038_02,sort,,sort: price_desc,,2026-04-20T13:28:26Z,products_list,LAPTOP
EVT_000379,US_038,SSN_US_038_01,add_to_cart,3,,7946,2026-04-20T13:29:38Z,cart,LAPTOP
EVT_000380,US_038,SSN_US_038_02,search,,laptop có thunderbolt 4,,2026-04-20T13:32:12Z,products_list,LAPTOP
EVT_000381,US_039,SSN_US_039_01,view,9,,34426,2026-04-07T18:13:00Z,product_detail,LAPTOP
EVT_000382,US_039,SSN_US_039_02,chat,3,Màn hình có đẹp để làm thiết kế không?,,2026-04-07T18:16:34Z,chat_widget,LAPTOP
EVT_000383,US_039,SSN_US_039_03,purchase,14,,4422,2026-04-07T18:19:33Z,checkout_success,LAPTOP
EVT_000384,US_039,SSN_US_039_01,checkout_start,,,2243,2026-04-07T18:20:16Z,checkout,LAPTOP
EVT_000385,US_039,SSN_US_039_02,search,,laptop acer 10-15tr,,2026-04-07T18:21:57Z,products_list,LAPTOP
EVT_000386,US_039,SSN_US_039_03,paginate,,,2126,2026-04-07T18:24:37Z,products_list,LAPTOP
EVT_000387,US_039,SSN_US_039_01,remove_from_cart,3,,2973,2026-04-07T18:24:51Z,cart,LAPTOP
EVT_000388,US_039,SSN_US_039_02,filter,,filter: price<=25000000,,2026-04-07T18:25:14Z,products_list,LAPTOP
EVT_000389,US_039,SSN_US_039_03,add_to_cart,7,,5809,2026-04-07T18:28:33Z,cart,LAPTOP
EVT_000390,US_039,SSN_US_039_01,sort,,sort: newest,,2026-04-07T18:29:12Z,products_list,LAPTOP
EVT_000391,US_040,SSN_US_040_01,sort,,sort: price_desc,,2026-04-15T11:32:00Z,products_list,LAPTOP
EVT_000392,US_040,SSN_US_040_02,add_to_cart,1,,1998,2026-04-15T11:34:54Z,cart,LAPTOP
EVT_000393,US_040,SSN_US_040_01,filter,,filter: brand=lenovo,,2026-04-15T11:37:06Z,products_list,LAPTOP
EVT_000394,US_040,SSN_US_040_02,search,,laptop core ultra 7,,2026-04-15T11:39:05Z,products_list,LAPTOP
EVT_000395,US_040,SSN_US_040_01,remove_from_cart,12,,4433,2026-04-15T11:41:20Z,cart,LAPTOP
EVT_000396,US_040,SSN_US_040_02,purchase,15,,5323,2026-04-15T11:41:48Z,checkout_success,LAPTOP
EVT_000397,US_040,SSN_US_040_01,paginate,,,3291,2026-04-15T11:43:20Z,products_list,LAPTOP
EVT_000398,US_040,SSN_US_040_02,checkout_start,,,3076,2026-04-15T11:44:07Z,checkout,LAPTOP
EVT_000399,US_040,SSN_US_040_01,view,5,,58915,2026-04-15T11:44:49Z,product_detail,LAPTOP
EVT_000400,US_040,SSN_US_040_02,chat,10,Tản nhiệt khi render có ổn không?,,2026-04-15T11:47:41Z,chat_widget,LAPTOP
EVT_000401,US_041,SSN_US_041_01,chat,15,"Bàn phím gõ có sướng không, có đèn không?",,2026-04-13T19:33:00Z,chat_widget,LAPTOP
EVT_000402,US_041,SSN_US_041_02,filter,,filter: storage>=1024,,2026-04-13T19:34:55Z,products_list,LAPTOP
EVT_000403,US_041,SSN_US_041_01,sort,,sort: price_desc,,2026-04-13T19:38:36Z,products_list,LAPTOP
EVT_000404,US_041,SSN_US_041_02,view,7,,65815,2026-04-13T19:40:28Z,product_detail,LAPTOP
EVT_000405,US_041,SSN_US_041_01,purchase,6,,10992,2026-04-13T19:41:02Z,checkout_success,LAPTOP
EVT_000406,US_041,SSN_US_041_02,add_to_cart,11,,3588,2026-04-13T19:42:32Z,cart,LAPTOP
EVT_000407,US_041,SSN_US_041_01,search,,laptop ram 16gb ssd 512,,2026-04-13T19:44:17Z,products_list,LAPTOP
EVT_000408,US_041,SSN_US_041_02,remove_from_cart,15,,4685,2026-04-13T19:47:22Z,cart,LAPTOP
EVT_000409,US_041,SSN_US_041_01,checkout_start,,,3494,2026-04-13T19:47:49Z,checkout,LAPTOP
EVT_000410,US_041,SSN_US_041_02,paginate,,,1149,2026-04-13T19:51:31Z,products_list,LAPTOP
EVT_000411,US_042,SSN_US_042_01,view,7,,41173,2026-04-04T23:47:00Z,product_detail,LAPTOP
EVT_000412,US_042,SSN_US_042_02,checkout_start,,,8929,2026-04-04T23:50:53Z,checkout,LAPTOP
EVT_000413,US_042,SSN_US_042_01,sort,,sort: newest,,2026-04-04T23:54:45Z,products_list,LAPTOP
EVT_000414,US_042,SSN_US_042_02,purchase,5,,13837,2026-04-04T23:55:08Z,checkout_success,LAPTOP
EVT_000415,US_042,SSN_US_042_01,chat,6,Màn hình có đẹp để làm thiết kế không?,,2026-04-04T23:56:37Z,chat_widget,LAPTOP
EVT_000416,US_042,SSN_US_042_02,remove_from_cart,9,,2542,2026-04-04T23:59:14Z,cart,LAPTOP
EVT_000417,US_042,SSN_US_042_01,paginate,,,3489,2026-04-05T00:00:03Z,products_list,LAPTOP
EVT_000418,US_042,SSN_US_042_02,search,,laptop msi dưới 10tr,,2026-04-05T00:02:16Z,products_list,LAPTOP
EVT_000419,US_042,SSN_US_042_01,filter,,filter: price<=15000000,,2026-04-05T00:06:02Z,products_list,LAPTOP
EVT_000420,US_042,SSN_US_042_02,add_to_cart,14,,6056,2026-04-05T00:07:41Z,cart,LAPTOP
EVT_000421,US_043,SSN_US_043_01,chat,12,SSD 512GB có đủ dùng không hay nên 1TB?,,2026-04-09T18:14:00Z,chat_widget,LAPTOP
EVT_000422,US_043,SSN_US_043_01,view,15,,40270,2026-04-09T18:15:29Z,product_detail,LAPTOP
EVT_000423,US_043,SSN_US_043_01,sort,,sort: price_asc,,2026-04-09T18:17:08Z,products_list,LAPTOP
EVT_000424,US_043,SSN_US_043_01,checkout_start,,,4347,2026-04-09T18:18:04Z,checkout,LAPTOP
EVT_000425,US_043,SSN_US_043_01,filter,,filter: brand=lenovo,,2026-04-09T18:20:38Z,products_list,LAPTOP
EVT_000426,US_043,SSN_US_043_01,add_to_cart,3,,7570,2026-04-09T18:21:05Z,cart,LAPTOP
EVT_000427,US_043,SSN_US_043_01,paginate,,,925,2026-04-09T18:23:57Z,products_list,LAPTOP
EVT_000428,US_043,SSN_US_043_01,search,,laptop intel arc dưới 10tr,,2026-04-09T18:24:30Z,products_list,LAPTOP
EVT_000429,US_043,SSN_US_043_01,purchase,7,,10878,2026-04-09T18:25:35Z,checkout_success,LAPTOP
EVT_000430,US_043,SSN_US_043_01,remove_from_cart,6,,2089,2026-04-09T18:27:41Z,cart,LAPTOP
EVT_000431,US_044,SSN_US_044_01,sort,,sort: newest,,2026-04-11T18:38:00Z,products_list,LAPTOP
EVT_000432,US_044,SSN_US_044_02,checkout_start,,,9957,2026-04-11T18:39:58Z,checkout,LAPTOP
EVT_000433,US_044,SSN_US_044_01,remove_from_cart,8,,4192,2026-04-11T18:42:43Z,cart,LAPTOP
EVT_000434,US_044,SSN_US_044_02,add_to_cart,4,,7684,2026-04-11T18:44:02Z,cart,LAPTOP
EVT_000435,US_044,SSN_US_044_01,purchase,2,,9655,2026-04-11T18:46:23Z,checkout_success,LAPTOP
EVT_000436,US_044,SSN_US_044_02,paginate,,,1254,2026-04-11T18:48:23Z,products_list,LAPTOP
EVT_000437,US_044,SSN_US_044_01,chat,11,Có phù hợp mang đi học hằng ngày không?,,2026-04-11T18:49:45Z,chat_widget,LAPTOP
EVT_000438,US_044,SSN_US_044_02,filter,,filter: port=thunderbolt,,2026-04-11T18:52:26Z,products_list,LAPTOP
EVT_000439,US_044,SSN_US_044_01,search,,laptop hp dưới 10tr,,2026-04-11T18:54:50Z,products_list,LAPTOP
EVT_000440,US_044,SSN_US_044_02,view,4,,43903,2026-04-11T18:55:11Z,product_detail,LAPTOP
EVT_000441,US_045,SSN_US_045_01,chat,3,Con máy này có nâng cấp RAM/SSD được không?,,2026-04-01T06:19:00Z,chat_widget,LAPTOP
EVT_000442,US_045,SSN_US_045_01,add_to_cart,9,,7264,2026-04-01T06:20:47Z,cart,LAPTOP
EVT_000443,US_045,SSN_US_045_01,view,9,,54616,2026-04-01T06:21:55Z,product_detail,LAPTOP
EVT_000444,US_045,SSN_US_045_01,checkout_start,,,7802,2026-04-01T06:25:38Z,checkout,LAPTOP
EVT_000445,US_045,SSN_US_045_01,search,,laptop ultra 5 10-15tr,,2026-04-01T06:26:06Z,products_list,LAPTOP
EVT_000446,US_045,SSN_US_045_01,remove_from_cart,12,,1146,2026-04-01T06:29:56Z,cart,LAPTOP
EVT_000447,US_045,SSN_US_045_01,purchase,1,,11532,2026-04-01T06:31:57Z,checkout_success,LAPTOP
EVT_000448,US_045,SSN_US_045_01,paginate,,,2082,2026-04-01T06:32:26Z,products_list,LAPTOP
EVT_000449,US_045,SSN_US_045_01,filter,,filter: brand=dell,,2026-04-01T06:35:03Z,products_list,LAPTOP
EVT_000450,US_045,SSN_US_045_01,sort,,sort: price_desc,,2026-04-01T06:37:39Z,products_list,LAPTOP
EVT_000451,US_046,SSN_US_046_01,checkout_start,,,3734,2026-04-14T09:07:00Z,checkout,LAPTOP
EVT_000452,US_046,SSN_US_046_02,chat,7,Máy có cổng HDMI/USB-A đầy đủ không?,,2026-04-14T09:08:12Z,chat_widget,LAPTOP
EVT_000453,US_046,SSN_US_046_03,purchase,9,,5288,2026-04-14T09:10:04Z,checkout_success,LAPTOP
EVT_000454,US_046,SSN_US_046_01,filter,,filter: ram>=32,,2026-04-14T09:11:55Z,products_list,LAPTOP
EVT_000455,US_046,SSN_US_046_02,sort,,sort: price_desc,,2026-04-14T09:15:15Z,products_list,LAPTOP
